step,node,temperature,rfl,u1,u2,u3
REFERENCE,485,391,307812.5,0,0,0
REFERENCE,486,410,9.0312500000000001e-20,0,0,0
REFERENCE,487,430,1.0677083333333332e-19,0,0,0
REFERENCE,488,450,1.9218749999999999e-19,0,0,0
REFERENCE,489,310,-1.9322916666666665e-19,0,0,0
REFERENCE,490,330,-1.0781249999999998e-19,0,0,0
REFERENCE,491,350,-9.1354166666666662e-20,0,0,0
REFERENCE,492,370,-8.8541666666666752e-21,0,0,0
REFERENCE,493,390,6.9791666666666702e-21,0,0,0
REFERENCE,494,411,276562.5,0,0,0
REFERENCE,495,430,1.0885416666666667e-19,0,0,0
REFERENCE,496,450,1.9010416666666664e-19,0,0,0
REFERENCE,497,310,-1.9218749999999999e-19,0,0,0
REFERENCE,498,330,-1.0802083333333334e-19,0,0,0
REFERENCE,499,350,-9.114583333333333e-20,0,0,0
REFERENCE,500,370,-9.8958333333333333e-21,0,0,0
REFERENCE,501,390,6.7708333333333402e-21,0,0,0
REFERENCE,502,410,9.2187499999999991e-20,0,0,0
REFERENCE,503,431,259062.49999999997,0,0,0
REFERENCE,504,450,1.903125e-19,0,0,0
REFERENCE,505,310,-1.9135416666666666e-19,0,0,0
REFERENCE,506,330,-1.0885416666666667e-19,0,0,0
REFERENCE,507,350,-9.3229166666666664e-20,0,0,0
REFERENCE,508,370,-7.812499999999996e-21,0,0,0
REFERENCE,509,390,8.8541666666666662e-21,0,0,0
REFERENCE,510,410,9.0104166666666669e-20,0,0,0
REFERENCE,511,430,1.0697916666666668e-19,0,0,0
REFERENCE,512,451,252812.5,0,0,0
REFERENCE,513,311,377012.08333333331,0,0,0
REFERENCE,514,330,-1.0968749999999999e-19,0,0,0
REFERENCE,515,350,-9.3229166666666664e-20,0,0,0
REFERENCE,516,370,-7.8125000000000081e-21,0,0,0
REFERENCE,517,390,8.8541666666666782e-21,0,0,0
REFERENCE,518,410,9.0104166666666669e-20,0,0,0
REFERENCE,519,430,1.0781249999999998e-19,0,0,0
REFERENCE,520,450,1.9197916666666666e-19,0,0,0
REFERENCE,521,310,-1.9302083333333332e-19,0,0,0
REFERENCE,522,331,380412.08333333326,0,0,0
REFERENCE,523,350,-9.114583333333333e-20,0,0,0
REFERENCE,524,370,-9.8958333333333333e-21,0,0,0
REFERENCE,525,390,6.7708333333333402e-21,0,0,0
REFERENCE,526,410,9.2187500000000015e-20,0,0,0
REFERENCE,527,430,1.0864583333333333e-19,0,0,0
REFERENCE,528,450,1.911458333333333e-19,0,0,0
REFERENCE,529,310,-1.9322916666666665e-19,0,0,0
REFERENCE,530,330,-1.078125e-19,0,0,0
REFERENCE,531,351,383478.75,0,0,0
REFERENCE,532,370,-9.6875000000000041e-21,0,0,0
REFERENCE,533,390,7.8124999999999991e-21,0,0,0
REFERENCE,534,410,9.1979166666666659e-20,0,0,0
REFERENCE,535,430,1.0885416666666667e-19,0,0,0
REFERENCE,536,450,1.9010416666666667e-19,0,0,0
REFERENCE,537,310,-1.9114583333333333e-19,0,0,0
REFERENCE,538,330,-1.0989583333333333e-19,0,0,0
REFERENCE,539,350,-9.3020833333333332e-20,0,0,0
REFERENCE,540,371,371160.41666666674,0,0,0
REFERENCE,541,390,8.645833333333337e-21,0,0,0
REFERENCE,542,410,9.114583333333333e-20,0,0,0
REFERENCE,543,430,1.0677083333333334e-19,0,0,0
REFERENCE,544,450,1.9218749999999999e-19,0,0,0
REFERENCE,545,310,-1.911458333333333e-19,0,0,0
REFERENCE,546,330,-1.0989583333333333e-19,0,0,0
REFERENCE,547,350,-9.2187500000000003e-20,0,0,0
REFERENCE,548,370,-8.0208333333333373e-21,0,0,0
REFERENCE,549,391,345160.41666666663,0,0,0
REFERENCE,550,410,9.0312500000000001e-20,0,0,0
REFERENCE,551,430,1.0677083333333332e-19,0,0,0
REFERENCE,552,450,1.9218749999999999e-19,0,0,0
REFERENCE,553,310,-1.9322916666666665e-19,0,0,0
REFERENCE,554,330,-1.0781249999999998e-19,0,0,0
REFERENCE,555,350,-9.1354166666666662e-20,0,0,0
REFERENCE,556,370,-8.8541666666666752e-21,0,0,0
REFERENCE,557,390,6.9791666666666702e-21,0,0,0
REFERENCE,558,411,317493.75,0,0,0
REFERENCE,559,430,1.0885416666666667e-19,0,0,0
REFERENCE,560,450,1.9010416666666664e-19,0,0,0
REFERENCE,561,310,-1.9218749999999999e-19,0,0,0
REFERENCE,562,330,-1.0802083333333334e-19,0,0,0
REFERENCE,563,350,-9.114583333333333e-20,0,0,0
REFERENCE,564,370,-9.8958333333333333e-21,0,0,0
REFERENCE,565,390,6.7708333333333402e-21,0,0,0
REFERENCE,566,410,9.2187499999999991e-20,0,0,0
REFERENCE,567,431,304312.08333333331,0,0,0
REFERENCE,568,450,1.903125e-19,0,0,0
REFERENCE,569,310,-1.9135416666666666e-19,0,0,0
REFERENCE,570,330,-1.0885416666666667e-19,0,0,0
REFERENCE,571,350,-9.3229166666666664e-20,0,0,0
REFERENCE,572,370,-7.812499999999996e-21,0,0,0
REFERENCE,573,390,8.8541666666666662e-21,0,0,0
REFERENCE,574,410,9.0104166666666669e-20,0,0,0
REFERENCE,575,430,1.0697916666666668e-19,0,0,0
REFERENCE,576,451,303712.08333333331,0,0,0
REFERENCE,577,301,952798.61111111147,0,0,0
REFERENCE,578,300,3.1713050672721997e-22,0,0,0
REFERENCE,579,300,-8.2298872639329236e-22,0,0,0
REFERENCE,580,300,-3.083485111001735e-22,0,0,0
REFERENCE,581,300,7.6545747901775846e-23,0,0,0
REFERENCE,582,300,-7.2314510329533746e-22,0,0,0
REFERENCE,583,300,-1.110191181043901e-21,0,0,0
REFERENCE,584,300,-1.0350766722463067e-21,0,0,0
REFERENCE,585,300,3.1713050672722843e-22,0,0,0
REFERENCE,586,301,953409.72222222621,0,0,0
REFERENCE,587,300,-1.8885100438072559e-22,0,0,0
REFERENCE,588,300,-8.2990859461304206e-22,0,0,0
REFERENCE,589,300,-7.7146177266700908e-22,0,0,0
REFERENCE,590,300,-2.2851496150808339e-22,0,0,0
REFERENCE,591,300,-1.1522342025959644e-21,0,0,0
REFERENCE,592,300,-7.2953377502532625e-22,0,0,0
REFERENCE,593,300,-8.2298872639346069e-22,0,0,0
REFERENCE,594,300,-1.8885100438081761e-22,0,0,0
REFERENCE,595,301,895434.02777778124,0,0,0
REFERENCE,596,300,6.0754494931863425e-22,0,0,0
REFERENCE,597,300,-1.2239931491597116e-21,0,0,0
REFERENCE,598,300,-1.2565399623031037e-21,0,0,0
REFERENCE,599,300,-2.5899614224727457e-22,0,0,0
REFERENCE,600,300,-6.3746180426091254e-22,0,0,0
REFERENCE,601,300,-3.0834851110045867e-22,0,0,0
REFERENCE,602,300,-8.2990859461332117e-22,0,0,0
REFERENCE,603,300,6.0754494931852987e-22,0,0,0
REFERENCE,604,301,949826.38888888725,0,0,0
REFERENCE,605,300,-1.3376530716120174e-21,0,0,0
REFERENCE,606,300,-9.8840219672037879e-22,0,0,0
REFERENCE,607,300,-9.4774068442689307e-22,0,0,0
REFERENCE,608,300,-7.5878739450831367e-23,0,0,0
REFERENCE,609,300,7.6545747901971401e-23,0,0,0
REFERENCE,610,300,-7.71461772666791e-22,0,0,0
REFERENCE,611,300,-1.2239931491592854e-21,0,0,0
REFERENCE,612,300,-1.3376530716115365e-21,0,0,0
REFERENCE,613,301,1042833.3333333336,0,0,0
REFERENCE,614,300,2.2408132674051189e-22,0,0,0
REFERENCE,615,300,-7.5320647656301461e-22,0,0,0
REFERENCE,616,300,-1.4399066458657799e-22,0,0,0
REFERENCE,617,300,-7.2314510329531517e-22,0,0,0
REFERENCE,618,300,-2.2851496150795718e-22,0,0,0
REFERENCE,619,300,-1.2565399623029478e-21,0,0,0
REFERENCE,620,300,-9.8840219672012695e-22,0,0,0
REFERENCE,621,300,2.2408132674049205e-22,0,0,0
REFERENCE,622,301,1053135.4166666707,0,0,0
REFERENCE,623,300,2.2594965270185668e-22,0,0,0
REFERENCE,624,300,-6.3602801506622921e-22,0,0,0
REFERENCE,625,300,-1.1101911810437387e-21,0,0,0
REFERENCE,626,300,-1.1522342025957506e-21,0,0,0
REFERENCE,627,300,-2.5899614224696917e-22,0,0,0
REFERENCE,628,300,-9.4774068442643453e-22,0,0,0
REFERENCE,629,300,-7.5320647656312342e-22,0,0,0
REFERENCE,630,300,2.259496527019147e-22,0,0,0
REFERENCE,631,301,990593.75000000373,0,0,0
REFERENCE,632,300,1.1501988420654338e-22,0,0,0
REFERENCE,633,300,-1.0350766722462128e-21,0,0,0
REFERENCE,634,300,-7.2953377502516723e-22,0,0,0
REFERENCE,635,300,-6.3746180426071892e-22,0,0,0
REFERENCE,636,300,-7.587873945035327e-23,0,0,0
REFERENCE,637,300,-1.4399066458677143e-22,0,0,0
REFERENCE,638,300,-6.3602801506630162e-22,0,0,0
REFERENCE,639,300,1.1501988420654695e-22,0,0,0
REFERENCE,640,301,1035218.7499999985,0,0,0
REFERENCE,641,311,944064.62384259293,0,0,0
REFERENCE,642,330,-3.1033522004321289e-19,0,0,0
REFERENCE,643,350,-1.6079351610709532e-19,0,0,0
REFERENCE,644,370,-8.9985882569618252e-20,0,0,0
REFERENCE,645,390,8.1667307271475818e-20,0,0,0
REFERENCE,646,410,1.7939729367044438e-19,0,0,0
REFERENCE,647,430,3.5282996694176693e-19,0,0,0
REFERENCE,648,450,3.3301635282109243e-19,0,0,0
REFERENCE,649,310,-3.8908524541757599e-19,0,0,0
REFERENCE,650,331,928779.97106481856,0,0,0
REFERENCE,651,350,-1.6015937838508288e-19,0,0,0
REFERENCE,652,370,-9.0507442653131259e-20,0,0,0
REFERENCE,653,390,8.0819299750906977e-20,0,0,0
REFERENCE,654,410,1.7989192381223176e-19,0,0,0
REFERENCE,655,430,3.5278792392021503e-19,0,0,0
REFERENCE,656,450,3.3332189571831353e-19,0,0,0
REFERENCE,657,310,-3.9022536465069655e-19,0,0,0
REFERENCE,658,330,-3.1084120155432083e-19,0,0,0
REFERENCE,659,351,857378.08159722551,0,0,0
REFERENCE,660,370,-8.9069989109199584e-20,0,0,0
REFERENCE,661,390,8.0366768374414311e-20,0,0,0
REFERENCE,662,410,1.7886389881143681e-19,0,0,0
REFERENCE,663,430,3.5368116198056357e-19,0,0,0
REFERENCE,664,450,3.3341396768907786e-19,0,0,0
REFERENCE,665,310,-3.8971072443540346e-19,0,0,0
REFERENCE,666,330,-3.1148225914455336e-19,0,0,0
REFERENCE,667,350,-1.5936298243138375e-19,0,0,0
REFERENCE,668,371,858801.35995370231,0,0,0
REFERENCE,669,390,8.0253108451962026e-20,0,0,0
REFERENCE,670,410,1.7913203657701946e-19,0,0,0
REFERENCE,671,430,3.5299241743838386e-19,0,0,0
REFERENCE,672,450,3.3397555075388799e-19,0,0,0
REFERENCE,673,310,-3.8932583017640274e-19,0,0,0
REFERENCE,674,330,-3.1142381232261016e-19,0,0,0
REFERENCE,675,350,-1.6119452052985962e-19,0,0,0
REFERENCE,676,370,-9.1015187130128934e-20,0,0,0
REFERENCE,677,391,855992.36111111636,0,0,0
REFERENCE,678,410,1.803445201004741e-19,0,0,0
REFERENCE,679,430,3.5318695164625203e-19,0,0,0
REFERENCE,680,450,3.339074388287565e-19,0,0,0
REFERENCE,681,310,-3.9012552102761515e-19,0,0,0
REFERENCE,682,330,-3.1088086551147079e-19,0,0,0
REFERENCE,683,350,-1.6122706734301731e-19,0,0,0
REFERENCE,684,370,-9.0665936255250648e-20,0,0,0
REFERENCE,685,390,8.1814842850323849e-20,0,0,0
REFERENCE,686,411,776687.36979166919,0,0,0
REFERENCE,687,430,3.5416610777554409e-19,0,0,0
REFERENCE,688,450,3.3341540147829149e-19,0,0,0
REFERENCE,689,310,-3.905125671053637e-19,0,0,0
REFERENCE,690,330,-3.1180458475255847e-19,0,0,0
REFERENCE,691,350,-1.6022952352296155e-19,0,0,0
REFERENCE,692,370,-9.0625274742956968e-20,0,0,0
REFERENCE,693,390,8.0837555047020237e-20,0,0,0
REFERENCE,694,410,1.8034638842644632e-19,0,0,0
REFERENCE,695,431,684335.18229165673,0,0,0
REFERENCE,696,450,3.3416644937756442e-19,0,0,0
REFERENCE,697,310,-3.9043745259656613e-19,0,0,0
REFERENCE,698,330,-3.113818843249879e-19,0,0,0
REFERENCE,699,350,-1.6060798918497512e-19,0,0,0
REFERENCE,700,370,-8.9753412797980922e-20,0,0,0
REFERENCE,701,390,8.144677085899671e-20,0,0,0
REFERENCE,702,410,1.7948441075867795e-19,0,0,0
REFERENCE,703,430,3.5405517800704872e-19,0,0,0
REFERENCE,704,451,697909.97395832615,0,0,0
REFERENCE,705,311,957910.90499228367,0,0,0
REFERENCE,706,330,-3.1033522004323537e-19,0,0,0
REFERENCE,707,350,-1.6079351610710758e-19,0,0,0
REFERENCE,708,370,-8.9985882569630433e-20,0,0,0
REFERENCE,709,390,8.1667307271485087e-20,0,0,0
REFERENCE,710,410,1.7939729367044885e-19,0,0,0
REFERENCE,711,430,3.5282996694179789e-19,0,0,0
REFERENCE,712,450,3.3301635282111125e-19,0,0,0
REFERENCE,713,310,-3.8908524541759255e-19,0,0,0
REFERENCE,714,331,967169.54320216365,0,0,0
REFERENCE,715,350,-1.6015937838509509e-19,0,0,0
REFERENCE,716,370,-9.0507442653143717e-20,0,0,0
REFERENCE,717,390,8.0819299750916378e-20,0,0,0
REFERENCE,718,410,1.7989192381223623e-19,0,0,0
REFERENCE,719,430,3.5278792392024613e-19,0,0,0
REFERENCE,720,450,3.3332189571833236e-19,0,0,0
REFERENCE,721,310,-3.902253646507133e-19,0,0,0
REFERENCE,722,330,-3.1084120155434337e-19,0,0,0
REFERENCE,723,351,915679.79114581912,0,0,0
REFERENCE,724,370,-8.9069989109211513e-20,0,0,0
REFERENCE,725,390,8.0366768374423411e-20,0,0,0
REFERENCE,726,410,1.7886389881144102e-19,0,0,0
REFERENCE,727,430,3.5368116198059458e-19,0,0,0
REFERENCE,728,450,3.3341396768909659e-19,0,0,0
REFERENCE,729,310,-3.8971072443542026e-19,0,0,0
REFERENCE,730,330,-3.1148225914457604e-19,0,0,0
REFERENCE,731,350,-1.5936298243139564e-19,0,0,0
REFERENCE,732,371,940101.22202931135,0,0,0
REFERENCE,733,390,8.0253108451971162e-20,0,0,0
REFERENCE,734,410,1.7913203657702368e-19,0,0,0
REFERENCE,735,430,3.529924174384151e-19,0,0,0
REFERENCE,736,450,3.3397555075390682e-19,0,0,0
REFERENCE,737,310,-3.8932583017641791e-19,0,0,0
REFERENCE,738,330,-3.1142381232262962e-19,0,0,0
REFERENCE,739,350,-1.6119452052987392e-19,0,0,0
REFERENCE,740,370,-9.1015187130142066e-20,0,0,0
REFERENCE,741,391,959852.76759259216,0,0,0
REFERENCE,742,410,1.8034452010048493e-19,0,0,0
REFERENCE,743,430,3.5318695164627904e-19,0,0,0
REFERENCE,744,450,3.3390743882877133e-19,0,0,0
REFERENCE,745,310,-3.9012552102761515e-19,0,0,0
REFERENCE,746,330,-3.1088086551147079e-19,0,0,0
REFERENCE,747,350,-1.6122706734301731e-19,0,0,0
REFERENCE,748,370,-9.0665936255250648e-20,0,0,0
REFERENCE,749,390,8.1814842850323849e-20,0,0,0
REFERENCE,750,411,891637.10052083631,0,0,0
REFERENCE,751,430,3.5416610777554409e-19,0,0,0
REFERENCE,752,450,3.3341540147829149e-19,0,0,0
REFERENCE,753,310,-3.905125671053637e-19,0,0,0
REFERENCE,754,330,-3.1180458475255847e-19,0,0,0
REFERENCE,755,350,-1.6022952352296155e-19,0,0,0
REFERENCE,756,370,-9.0625274742956968e-20,0,0,0
REFERENCE,757,390,8.0837555047020237e-20,0,0,0
REFERENCE,758,410,1.8034638842644632e-19,0,0,0
REFERENCE,759,431,803865.72746526613,0,0,0
REFERENCE,760,450,3.3416644937756442e-19,0,0,0
REFERENCE,761,310,-3.9043745259656613e-19,0,0,0
REFERENCE,762,330,-3.113818843249879e-19,0,0,0
REFERENCE,763,350,-1.6060798918497512e-19,0,0,0
REFERENCE,764,370,-8.9753412797980922e-20,0,0,0
REFERENCE,765,390,8.144677085899671e-20,0,0,0
REFERENCE,766,410,1.7948441075867795e-19,0,0,0
REFERENCE,767,430,3.5405517800704872e-19,0,0,0
REFERENCE,768,451,838422.51538193575,0,0,0
REFERENCE,769,301,12566370.614359159,0,0,0
REFERENCE,770,300,-1.5707963267948968e-20,0,0,0
REFERENCE,771,300,-3.1415926535897201e-20,0,0,0
REFERENCE,772,300,-1.0471975511966716e-20,0,0,0
REFERENCE,773,300,-1.5707963267950108e-20,0,0,0
REFERENCE,774,301,15707963.26794895,0,0,0
REFERENCE,775,300,-2.0943951023931578e-20,0,0,0
REFERENCE,776,300,-3.1415926535896563e-20,0,0,0
REFERENCE,777,300,-3.1415926535897069e-20,0,0,0
REFERENCE,778,300,-2.094395102393345e-20,0,0,0
REFERENCE,779,301,15707963.26794895,0,0,0
REFERENCE,780,300,-1.5707963267948712e-20,0,0,0
REFERENCE,781,300,-1.0471975511966045e-20,0,0,0
REFERENCE,782,300,-3.1415926535898495e-20,0,0,0
REFERENCE,783,300,-1.5707963267948631e-20,0,0,0
REFERENCE,784,301,12566370.614359159,0,0,0
REFERENCE,785,311,11414453.308042902,0,0,0
REFERENCE,786,330,-4.7280969436526195e-18,0,0,0
REFERENCE,787,390,2.7960174616948992e-18,0,0,0
REFERENCE,788,450,6.1679935765479607e-18,0,0,0
REFERENCE,789,310,-4.3092179231740026e-18,0,0,0
REFERENCE,790,331,14268066.635053631,0,0,0
REFERENCE,791,390,2.8064894372068639e-18,0,0,0
REFERENCE,792,450,6.1470496255240305e-18,0,0,0
REFERENCE,793,310,-4.3249258864419508e-18,0,0,0
REFERENCE,794,330,-4.7333329314086038e-18,0,0,0
REFERENCE,795,391,14268066.635053631,0,0,0
REFERENCE,796,450,6.1627575887919772e-18,0,0,0
REFERENCE,797,310,-4.3039819354180199e-18,0,0,0
REFERENCE,798,330,-4.7438049069205692e-18,0,0,0
REFERENCE,799,390,2.8117254249628482e-18,0,0,0
REFERENCE,800,451,11414453.308042902,0,0,0
REFERENCE,801,311,11581865.289894199,0,0,0
REFERENCE,802,330,-4.7280969436525517e-18,0,0,0
REFERENCE,803,390,2.7960174616947914e-18,0,0,0
REFERENCE,804,450,6.1679935765478767e-18,0,0,0
REFERENCE,805,310,-4.3092179231739872e-18,0,0,0
REFERENCE,806,331,14857813.389302514,0,0,0
REFERENCE,807,390,2.8064894372068027e-18,0,0,0
REFERENCE,808,450,6.1470496255240312e-18,0,0,0
REFERENCE,809,310,-4.3249258864418268e-18,0,0,0
REFERENCE,810,330,-4.7333329314085321e-18,0,0,0
REFERENCE,811,391,15999258.720106805,0,0,0
REFERENCE,812,450,6.1627575887918909e-18,0,0,0
REFERENCE,813,310,-4.3039819354180029e-18,0,0,0
REFERENCE,814,330,-4.7438049069205222e-18,0,0,0
REFERENCE,815,390,2.8117254249627843e-18,0,0,0
REFERENCE,816,451,13712563.240728874,0,0,0
REFERENCE,817,301,14553035.268672716,0,0,0
REFERENCE,818,300,-1.0272968936830774e-20,0,0,0
REFERENCE,819,300,-3.4083467479182752e-20,0,0,0
REFERENCE,820,300,-1.7031186936636265e-20,0,0,0
REFERENCE,821,300,-1.0272968936832536e-20,0,0,0
REFERENCE,822,301,20067708.472967759,0,0,0
REFERENCE,823,300,-2.3304905575811025e-20,0,0,0
REFERENCE,824,300,-2.9322835450271365e-20,0,0,0
REFERENCE,825,300,-3.4083467479181307e-20,0,0,0
REFERENCE,826,300,-2.3304905575812223e-20,0,0,0
REFERENCE,827,301,18556209.707509398,0,0,0
REFERENCE,828,300,-1.1478064167677726e-20,0,0,0
REFERENCE,829,300,-1.7031186936637764e-20,0,0,0
REFERENCE,830,300,-2.9322835450273478e-20,0,0,0
REFERENCE,831,300,-1.1478064167677068e-20,0,0,0
REFERENCE,832,301,13409102.843684347,0,0,0
REFERENCE,833,311,13219007.03571105,0,0,0
REFERENCE,834,330,-4.7218481787814577e-18,0,0,0
REFERENCE,835,390,3.402204415343417e-18,0,0,0
REFERENCE,836,450,6.5747590882855976e-18,0,0,0
REFERENCE,837,310,-5.326775917137325e-18,0,0,0
REFERENCE,838,331,18228168.529612381,0,0,0
REFERENCE,839,390,3.412982977246662e-18,0,0,0
REFERENCE,840,450,6.5624674397723804e-18,0,0,0
REFERENCE,841,310,-5.3505864156794146e-18,0,0,0
REFERENCE,842,330,-4.7348801154203582e-18,0,0,0
REFERENCE,843,391,16855223.817654371,0,0,0
REFERENCE,844,450,6.5803122110545505e-18,0,0,0
REFERENCE,845,310,-5.333534135136911e-18,0,0,0
REFERENCE,846,330,-4.740898045294888e-18,0,0,0
REFERENCE,847,390,3.4248098186549982e-18,0,0,0
REFERENCE,848,451,12179935.083013283,0,0,0
REFERENCE,849,311,13412885.805568147,0,0,0
REFERENCE,850,330,-4.7218481787813807e-18,0,0,0
REFERENCE,851,390,3.4022044153433708e-18,0,0,0
REFERENCE,852,450,6.5747590882855922e-18,0,0,0
REFERENCE,853,310,-5.3267759171370608e-18,0,0,0
REFERENCE,854,331,18981599.495503027,0,0,0
REFERENCE,855,390,3.412982977246848e-18,0,0,0
REFERENCE,856,450,6.5624674397719575e-18,0,0,0
REFERENCE,857,310,-5.3505864156793908e-18,0,0,0
REFERENCE,858,330,-4.7348801154203228e-18,0,0,0
REFERENCE,859,391,18900324.307529766,0,0,0
REFERENCE,860,450,6.5803122110545589e-18,0,0,0
REFERENCE,861,310,-5.3335341351368887e-18,0,0,0
REFERENCE,862,330,-4.7408980452948541e-18,0,0,0
REFERENCE,863,390,3.4248098186549351e-18,0,0,0
REFERENCE,864,451,14632162.013059957,0,0,0
REFERENCE,865,301,12566370.614359159,0,0,0
REFERENCE,866,300,-2.8063203074310985e-21,0,0,0
REFERENCE,867,300,-4.4317569496415757e-20,0,0,0
REFERENCE,868,300,2.4296674485517855e-21,0,0,0
REFERENCE,869,300,-2.8063203074321698e-21,0,0,0
REFERENCE,870,301,15707963.267948952,0,0,0
REFERENCE,871,300,-8.042308063412872e-21,0,0,0
REFERENCE,872,300,-4.4317569496414686e-20,0,0,0
REFERENCE,873,300,-4.4317569496415649e-20,0,0,0
REFERENCE,874,300,-8.0423080634140818e-21,0,0,0
REFERENCE,875,301,15707963.267948952,0,0,0
REFERENCE,876,300,-2.8063203074312008e-21,0,0,0
REFERENCE,877,300,2.4296674485513491e-21,0,0,0
REFERENCE,878,300,-4.4317569496416299e-20,0,0,0
REFERENCE,879,300,-2.8063203074305478e-21,0,0,0
REFERENCE,880,301,12566370.614359159,0,0,0
REFERENCE,881,311,12451178.883727534,0,0,0
REFERENCE,882,330,-5.7473267375335409e-18,0,0,0
REFERENCE,883,390,3.8152472555758198e-18,0,0,0
REFERENCE,884,450,5.1487637826670493e-18,0,0,0
REFERENCE,885,310,-3.2641848433720528e-18,0,0,0
REFERENCE,886,331,15302174.216860268,0,0,0
REFERENCE,887,390,3.8515225170088192e-18,0,0,0
REFERENCE,888,450,5.1020165457220799e-18,0,0,0
REFERENCE,889,310,-3.3056960925610387e-18,0,0,0
REFERENCE,890,330,-5.7525627252895244e-18,0,0,0
REFERENCE,891,391,12893619.849108096,0,0,0
REFERENCE,892,450,5.1435277949110658e-18,0,0,0
REFERENCE,893,310,-3.2589488556160708e-18,0,0,0
REFERENCE,894,330,-5.7888379867225252e-18,0,0,0
REFERENCE,895,390,3.8567585047648042e-18,0,0,0
REFERENCE,896,451,8471828.1891804673,0,0,0
REFERENCE,897,311,12633796.174022203,0,0,0
REFERENCE,898,330,-5.7473267375335409e-18,0,0,0
REFERENCE,899,390,3.8152472555758198e-18,0,0,0
REFERENCE,900,450,5.1487637826670493e-18,0,0,0
REFERENCE,901,310,-3.2641848433720528e-18,0,0,0
REFERENCE,902,331,15934664.084490491,0,0,0
REFERENCE,903,390,3.8515225170088192e-18,0,0,0
REFERENCE,904,450,5.1020165457220799e-18,0,0,0
REFERENCE,905,310,-3.3056960925610387e-18,0,0,0
REFERENCE,906,330,-5.7525627252895244e-18,0,0,0
REFERENCE,907,391,14458045.724133212,0,0,0
REFERENCE,908,450,5.1435277949110658e-18,0,0,0
REFERENCE,909,310,-3.2589488556160708e-18,0,0,0
REFERENCE,910,330,-5.7888379867225252e-18,0,0,0
REFERENCE,911,390,3.8567585047648042e-18,0,0,0
REFERENCE,912,451,10177489.597935468,0,0,0
REFERENCE,913,301,14553035.26867266,0,0,0
REFERENCE,914,300,1.0947164024449991e-21,0,0,0
REFERENCE,915,300,-4.6656816415048577e-20,0,0,0
REFERENCE,916,300,-1.5297978376250618e-21,0,0,0
REFERENCE,917,300,1.0947164024452007e-21,0,0,0
REFERENCE,918,301,20067708.472967688,0,0,0
REFERENCE,919,300,-1.3306820879822253e-20,0,0,0
REFERENCE,920,300,-4.1649241239847478e-20,0,0,0
REFERENCE,921,300,-4.6656816415047506e-20,0,0,0
REFERENCE,922,300,-1.3306820879821263e-20,0,0,0
REFERENCE,923,301,18556209.707509331,0,0,0
REFERENCE,924,300,2.1556876904898937e-21,0,0,0
REFERENCE,925,300,-1.5297978376229316e-21,0,0,0
REFERENCE,926,300,-4.1649241239847683e-20,0,0,0
REFERENCE,927,300,2.155687690488977e-21,0,0,0
REFERENCE,928,301,13409102.843684301,0,0,0
REFERENCE,929,311,14419632.445376497,0,0,0
REFERENCE,930,330,-5.8171178132174431e-18,0,0,0
REFERENCE,931,390,4.6136390110074593e-18,0,0,0
REFERENCE,932,450,5.0812095867820701e-18,0,0,0
REFERENCE,933,310,-3.9237279660198716e-18,0,0,0
REFERENCE,934,331,19549292.670749351,0,0,0
REFERENCE,935,390,4.646989006542686e-18,0,0,0
REFERENCE,936,450,5.0410901433798456e-18,0,0,0
REFERENCE,937,310,-3.9714794988373623e-18,0,0,0
REFERENCE,938,330,-5.8315193504997087e-18,0,0,0
REFERENCE,939,391,15231555.468247242,0,0,0
REFERENCE,940,450,5.0848950723101845e-18,0,0,0
REFERENCE,941,310,-3.9263524802599378e-18,0,0,0
REFERENCE,942,330,-5.8598617708597354e-18,0,0,0
REFERENCE,943,390,4.6624515151129967e-18,0,0,0
REFERENCE,944,451,9039970.1671171673,0,0,0
REFERENCE,945,311,14631120.387908682,0,0,0
REFERENCE,946,330,-5.8171178132174431e-18,0,0,0
REFERENCE,947,390,4.6136390110074593e-18,0,0,0
REFERENCE,948,450,5.0812095867820701e-18,0,0,0
REFERENCE,949,310,-3.9237279660198716e-18,0,0,0
REFERENCE,950,331,20357330.101140324,0,0,0
REFERENCE,951,390,4.646989006542686e-18,0,0,0
REFERENCE,952,450,5.0410901433798456e-18,0,0,0
